building_idx,building_name,sample_index,absolute_time_step,day_index,day_of_month,hour_of_day,electrical_storage_soc
6,resstock-amy2018-2021-release-1-223581,368,368,15,16,8,0.09815029799938202
7,resstock-amy2018-2021-release-1-245723,368,368,15,16,8,0.9995597004890442
8,resstock-amy2018-2021-release-1-247942,368,368,15,16,8,0.0
9,resstock-amy2018-2021-release-1-319918,368,368,15,16,8,0.0
10,resstock-amy2018-2021-release-1-376570,368,368,15,16,8,0.0990884006023407
11,resstock-amy2018-2021-release-1-408344,368,368,15,16,8,0.2159639596939087
12,resstock-amy2018-2021-release-1-409896,368,368,15,16,8,0.11571817845106125
13,resstock-amy2018-2021-release-1-411001,368,368,15,16,8,0.9350587129592896
14,resstock-amy2018-2021-release-1-425540,368,368,15,16,8,0.03917793184518814
15,resstock-amy2018-2021-release-1-4421,368,368,15,16,8,0.7906870245933533
16,resstock-amy2018-2021-release-1-460412,368,368,15,16,8,0.0
17,resstock-amy2018-2021-release-1-467125,368,368,15,16,8,0.09955015033483505
18,resstock-amy2018-2021-release-1-481052,368,368,15,16,8,0.46932753920555115
19,resstock-amy2018-2021-release-1-485614,368,368,15,16,8,0.0785982683300972
20,resstock-amy2018-2021-release-1-498771,368,368,15,16,8,0.0
21,resstock-amy2018-2021-release-1-525859,368,368,15,16,8,0.3268870711326599
22,resstock-amy2018-2021-release-1-538628,368,368,15,16,8,0.03937752544879913
23,resstock-amy2018-2021-release-1-76701,368,368,15,16,8,0.0
24,resstock-amy2018-2021-release-1-88386,368,368,15,16,8,0.0
0,resstock-amy2018-2021-release-1-112208,369,369,15,16,9,0.2828582227230072
1,resstock-amy2018-2021-release-1-147002,369,369,15,16,9,0.8384161591529846
2,resstock-amy2018-2021-release-1-179247,369,369,15,16,9,0.9624345898628235
3,resstock-amy2018-2021-release-1-199613,369,369,15,16,9,0.39041146636009216
4,resstock-amy2018-2021-release-1-20199,369,369,15,16,9,0.9993792772293091
5,resstock-amy2018-2021-release-1-216895,369,369,15,16,9,0.0
6,resstock-amy2018-2021-release-1-223581,369,369,15,16,9,0.2655394971370697
7,resstock-amy2018-2021-release-1-245723,369,369,15,16,9,0.9995596408843994
8,resstock-amy2018-2021-release-1-247942,369,369,15,16,9,0.0
9,resstock-amy2018-2021-release-1-319918,369,369,15,16,9,0.507813036441803
10,resstock-amy2018-2021-release-1-376570,369,369,15,16,9,0.09842174500226974
11,resstock-amy2018-2021-release-1-408344,369,369,15,16,9,0.14873984456062317
12,resstock-amy2018-2021-release-1-409896,369,369,15,16,9,0.10035715997219086
13,resstock-amy2018-2021-release-1-411001,369,369,15,16,9,0.9945696592330933
14,resstock-amy2018-2021-release-1-425540,369,369,15,16,9,0.039123550057411194
15,resstock-amy2018-2021-release-1-4421,369,369,15,16,9,0.8905425667762756
16,resstock-amy2018-2021-release-1-460412,369,369,15,16,9,0.16478639841079712
17,resstock-amy2018-2021-release-1-467125,369,369,15,16,9,0.39037051796913147
18,resstock-amy2018-2021-release-1-481052,369,369,15,16,9,0.3955468535423279
19,resstock-amy2018-2021-release-1-485614,369,369,15,16,9,0.03931707888841629
20,resstock-amy2018-2021-release-1-498771,369,369,15,16,9,0.0
21,resstock-amy2018-2021-release-1-525859,369,369,15,16,9,0.16026104986667633
22,resstock-amy2018-2021-release-1-538628,369,369,15,16,9,0.03911612927913666
23,resstock-amy2018-2021-release-1-76701,369,369,15,16,9,0.0
24,resstock-amy2018-2021-release-1-88386,369,369,15,16,9,0.0
0,resstock-amy2018-2021-release-1-112208,370,370,15,16,10,0.2927457392215729
1,resstock-amy2018-2021-release-1-147002,370,370,15,16,10,0.7002156972885132
2,resstock-amy2018-2021-release-1-179247,370,370,15,16,10,0.854319155216217
3,resstock-amy2018-2021-release-1-199613,370,370,15,16,10,0.47136226296424866
4,resstock-amy2018-2021-release-1-20199,370,370,15,16,10,0.9747516512870789
5,resstock-amy2018-2021-release-1-216895,370,370,15,16,10,0.0
6,resstock-amy2018-2021-release-1-223581,370,370,15,16,10,0.43021970987319946
7,resstock-amy2018-2021-release-1-245723,370,370,15,16,10,0.9995595216751099
8,resstock-amy2018-2021-release-1-247942,370,370,15,16,10,0.22318275272846222
9,resstock-amy2018-2021-release-1-319918,370,370,15,16,10,0.9816640019416809
10,resstock-amy2018-2021-release-1-376570,370,370,15,16,10,0.09775957465171814
11,resstock-amy2018-2021-release-1-408344,370,370,15,16,10,0.19508808851242065
12,resstock-amy2018-2021-release-1-409896,370,370,15,16,10,0.25999948382377625
13,resstock-amy2018-2021-release-1-411001,370,370,15,16,10,0.9988110661506653
14,resstock-amy2018-2021-release-1-425540,370,370,15,16,10,0.09303832054138184
15,resstock-amy2018-2021-release-1-4421,370,370,15,16,10,0.6144593358039856
16,resstock-amy2018-2021-release-1-460412,370,370,15,16,10,0.34616702795028687
17,resstock-amy2018-2021-release-1-467125,370,370,15,16,10,0.6760112047195435
18,resstock-amy2018-2021-release-1-481052,370,370,15,16,10,0.3478524386882782
19,resstock-amy2018-2021-release-1-485614,370,370,15,16,10,0.07859069108963013
20,resstock-amy2018-2021-release-1-498771,370,370,15,16,10,0.49807238578796387
21,resstock-amy2018-2021-release-1-525859,370,370,15,16,10,0.14973527193069458
22,resstock-amy2018-2021-release-1-538628,370,370,15,16,10,0.3857615888118744
23,resstock-amy2018-2021-release-1-76701,370,370,15,16,10,0.0
24,resstock-amy2018-2021-release-1-88386,370,370,15,16,10,0.0
0,resstock-amy2018-2021-release-1-112208,371,371,15,16,11,0.21412605047225952
1,resstock-amy2018-2021-release-1-147002,371,371,15,16,11,0.8561205863952637
2,resstock-amy2018-2021-release-1-179247,371,371,15,16,11,0.9954479336738586
3,resstock-amy2018-2021-release-1-199613,371,371,15,16,11,0.5512873530387878
4,resstock-amy2018-2021-release-1-20199,371,371,15,16,11,0.9908502101898193
5,resstock-amy2018-2021-release-1-216895,371,371,15,16,11,0.0
6,resstock-amy2018-2021-release-1-223581,371,371,15,16,11,0.2510254979133606
7,resstock-amy2018-2021-release-1-245723,371,371,15,16,11,0.9995594024658203
8,resstock-amy2018-2021-release-1-247942,371,371,15,16,11,0.0
9,resstock-amy2018-2021-release-1-319918,371,371,15,16,11,0.9962534308433533
10,resstock-amy2018-2021-release-1-376570,371,371,15,16,11,0.0971018597483635
11,resstock-amy2018-2021-release-1-408344,371,371,15,16,11,0.1958722025156021
12,resstock-amy2018-2021-release-1-409896,371,371,15,16,11,0.09941597282886505
13,resstock-amy2018-2021-release-1-411001,371,371,15,16,11,0.9991877675056458
14,resstock-amy2018-2021-release-1-425540,371,371,15,16,11,0.1466953605413437
15,resstock-amy2018-2021-release-1-4421,371,371,15,16,11,0.9818851947784424
16,resstock-amy2018-2021-release-1-460412,371,371,15,16,11,0.13934463262557983
17,resstock-amy2018-2021-release-1-467125,371,371,15,16,11,0.36574479937553406
18,resstock-amy2018-2021-release-1-481052,371,371,15,16,11,0.27429214119911194
19,resstock-amy2018-2021-release-1-485614,371,371,15,16,11,0.039317142218351364
20,resstock-amy2018-2021-release-1-498771,371,371,15,16,11,0.0
21,resstock-amy2018-2021-release-1-525859,371,371,15,16,11,0.18619124591350555
22,resstock-amy2018-2021-release-1-538628,371,371,15,16,11,0.03803643956780434
23,resstock-amy2018-2021-release-1-76701,371,371,15,16,11,0.0
24,resstock-amy2018-2021-release-1-88386,371,371,15,16,11,0.13511325418949127
0,resstock-amy2018-2021-release-1-112208,372,372,15,16,12,0.2851701080799103
1,resstock-amy2018-2021-release-1-147002,372,372,15,16,12,0.825641930103302
2,resstock-amy2018-2021-release-1-179247,372,372,15,16,12,0.9979277849197388
3,resstock-amy2018-2021-release-1-199613,372,372,15,16,12,0.45939958095550537
4,resstock-amy2018-2021-release-1-20199,372,372,15,16,12,0.9988759160041809
5,resstock-amy2018-2021-release-1-216895,372,372,15,16,12,0.0
6,resstock-amy2018-2021-release-1-223581,372,372,15,16,12,0.4159407317638397
7,resstock-amy2018-2021-release-1-245723,372,372,15,16,12,0.9995592832565308
8,resstock-amy2018-2021-release-1-247942,372,372,15,16,12,0.22318275272846222
9,resstock-amy2018-2021-release-1-319918,372,372,15,16,12,0.8324019908905029
10,resstock-amy2018-2021-release-1-376570,372,372,15,16,12,0.09644856303930283
11,resstock-amy2018-2021-release-1-408344,372,372,15,16,12,0.2875864803791046
12,resstock-amy2018-2021-release-1-409896,372,372,15,16,12,0.21908172965049744
13,resstock-amy2018-2021-release-1-411001,372,372,15,16,12,0.999221682548523
14,resstock-amy2018-2021-release-1-425540,372,372,15,16,12,0.2000957578420639
15,resstock-amy2018-2021-release-1-4421,372,372,15,16,12,0.9968774318695068
16,resstock-amy2018-2021-release-1-460412,372,372,15,16,12,0.0
17,resstock-amy2018-2021-release-1-467125,372,372,15,16,12,0.09939674288034439
18,resstock-amy2018-2021-release-1-481052,372,372,15,16,12,0.33932384848594666
19,resstock-amy2018-2021-release-1-485614,372,372,15,16,12,0.0785907506942749
20,resstock-amy2018-2021-release-1-498771,372,372,15,16,12,0.04114001616835594
21,resstock-amy2018-2021-release-1-525859,372,372,15,16,12,0.33248353004455566
22,resstock-amy2018-2021-release-1-538628,372,372,15,16,12,0.2026071548461914
23,resstock-amy2018-2021-release-1-76701,372,372,15,16,12,0.0
24,resstock-amy2018-2021-release-1-88386,372,372,15,16,12,0.12684300541877747
0,resstock-amy2018-2021-release-1-112208,373,373,15,16,13,0.20954418182373047
1,resstock-amy2018-2021-release-1-147002,373,373,15,16,13,0.9539218544960022
2,resstock-amy2018-2021-release-1-179247,373,373,15,16,13,0.9980953335762024
3,resstock-amy2018-2021-release-1-199613,373,373,15,16,13,0.4680463969707489
4,resstock-amy2018-2021-release-1-20199,373,373,15,16,13,0.9993466138839722
5,resstock-amy2018-2021-release-1-216895,373,373,15,16,13,0.0
6,resstock-amy2018-2021-release-1-223581,373,373,15,16,13,0.23666958510875702
7,resstock-amy2018-2021-release-1-245723,373,373,15,16,13,0.999559223651886
8,resstock-amy2018-2021-release-1-247942,373,373,15,16,13,0.0
9,resstock-amy2018-2021-release-1-319918,373,373,15,16,13,0.9924241900444031
10,resstock-amy2018-2021-release-1-376570,373,373,15,16,13,0.09579966217279434
11,resstock-amy2018-2021-release-1-408344,373,373,15,16,13,0.3782848119735718
12,resstock-amy2018-2021-release-1-409896,373,373,15,16,13,0.37722131609916687
13,resstock-amy2018-2021-release-1-411001,373,373,15,16,13,0.9992246627807617
14,resstock-amy2018-2021-release-1-425540,373,373,15,16,13,0.25324058532714844
15,resstock-amy2018-2021-release-1-4421,373,373,15,16,13,0.9978291988372803
16,resstock-amy2018-2021-release-1-460412,373,373,15,16,13,0.183469757437706
17,resstock-amy2018-2021-release-1-467125,373,373,15,16,13,0.3902198374271393
18,resstock-amy2018-2021-release-1-481052,373,373,15,16,13,0.28323644399642944
19,resstock-amy2018-2021-release-1-485614,373,373,15,16,13,0.039317142218351364
20,resstock-amy2018-2021-release-1-498771,373,373,15,16,13,0.0002919204707723111
21,resstock-amy2018-2021-release-1-525859,373,373,15,16,13,0.47718581557273865
22,resstock-amy2018-2021-release-1-538628,373,373,15,16,13,0.04188986122608185
23,resstock-amy2018-2021-release-1-76701,373,373,15,16,13,0.0
24,resstock-amy2018-2021-release-1-88386,373,373,15,16,13,0.25991252064704895
0,resstock-amy2018-2021-release-1-112208,374,374,15,16,14,0.2806430459022522
1,resstock-amy2018-2021-release-1-147002,374,374,15,16,14,0.9959306716918945
2,resstock-amy2018-2021-release-1-179247,374,374,15,16,14,0.9194996356964111
3,resstock-amy2018-2021-release-1-199613,374,374,15,16,14,0.38958531618118286
4,resstock-amy2018-2021-release-1-20199,374,374,15,16,14,0.9993752241134644
5,resstock-amy2018-2021-release-1-216895,374,374,15,16,14,0.0
6,resstock-amy2018-2021-release-1-223581,374,374,15,16,14,0.35959354043006897
7,resstock-amy2018-2021-release-1-245723,374,374,15,16,14,0.9995591044425964
8,resstock-amy2018-2021-release-1-247942,374,374,15,16,14,0.22318275272846222
9,resstock-amy2018-2021-release-1-319918,374,374,15,16,14,0.9967423677444458
10,resstock-amy2018-2021-release-1-376570,374,374,15,16,14,0.09515512734651566
11,resstock-amy2018-2021-release-1-408344,374,374,15,16,14,0.276641845703125
12,resstock-amy2018-2021-release-1-409896,374,374,15,16,14,0.19951023161411285
13,resstock-amy2018-2021-release-1-411001,374,374,15,16,14,0.9992249011993408
14,resstock-amy2018-2021-release-1-425540,374,374,15,16,14,0.19179797172546387
15,resstock-amy2018-2021-release-1-4421,374,374,15,16,14,0.9978936910629272
16,resstock-amy2018-2021-release-1-460412,374,374,15,16,14,0.3603525459766388
17,resstock-amy2018-2021-release-1-467125,374,374,15,16,14,0.10038890689611435
18,resstock-amy2018-2021-release-1-481052,374,374,15,16,14,0.3481743633747101
19,resstock-amy2018-2021-release-1-485614,374,374,15,16,14,0.0785907506942749
20,resstock-amy2018-2021-release-1-498771,374,374,15,16,14,4.923905635223491e-06
21,resstock-amy2018-2021-release-1-525859,374,374,15,16,14,0.31225401163101196
22,resstock-amy2018-2021-release-1-538628,374,374,15,16,14,0.38846245408058167
23,resstock-amy2018-2021-release-1-76701,374,374,15,16,14,0.19397127628326416
24,resstock-amy2018-2021-release-1-88386,374,374,15,16,14,0.11877124756574631
0,resstock-amy2018-2021-release-1-112208,375,375,15,16,15,0.302960067987442
1,resstock-amy2018-2021-release-1-147002,375,375,15,16,15,0.9991593360900879
2,resstock-amy2018-2021-release-1-179247,375,375,15,16,15,0.776603639125824
3,resstock-amy2018-2021-release-1-199613,375,375,15,16,15,0.2980378568172455
4,resstock-amy2018-2021-release-1-20199,375,375,15,16,15,0.9993767738342285
5,resstock-amy2018-2021-release-1-216895,375,375,15,16,15,0.09360321611166
6,resstock-amy2018-2021-release-1-223581,375,375,15,16,15,0.5227503180503845
7,resstock-amy2018-2021-release-1-245723,375,375,15,16,15,0.9995589852333069
8,resstock-amy2018-2021-release-1-247942,375,375,15,16,15,0.44259053468704224
9,resstock-amy2018-2021-release-1-319918,375,375,15,16,15,0.9969602823257446
10,resstock-amy2018-2021-release-1-376570,375,375,15,16,15,0.17866270244121552
11,resstock-amy2018-2021-release-1-408344,375,375,15,16,15,0.3674614429473877
12,resstock-amy2018-2021-release-1-409896,375,375,15,16,15,0.3083794116973877
13,resstock-amy2018-2021-release-1-411001,375,375,15,16,15,0.9992249011993408
14,resstock-amy2018-2021-release-1-425540,375,375,15,16,15,0.24498251080513
15,resstock-amy2018-2021-release-1-4421,375,375,15,16,15,0.9978979229927063
16,resstock-amy2018-2021-release-1-460412,375,375,15,16,15,0.15374457836151123
17,resstock-amy2018-2021-release-1-467125,375,375,15,16,15,0.2995065450668335
18,resstock-amy2018-2021-release-1-481052,375,375,15,16,15,0.3814718425273895
19,resstock-amy2018-2021-release-1-485614,375,375,15,16,15,0.07151088118553162
20,resstock-amy2018-2021-release-1-498771,375,375,15,16,15,0.4980771541595459
21,resstock-amy2018-2021-release-1-525859,375,375,15,16,15,0.4571763575077057
22,resstock-amy2018-2021-release-1-538628,375,375,15,16,15,0.7259166240692139
23,resstock-amy2018-2021-release-1-76701,375,375,15,16,15,0.06586655229330063
24,resstock-amy2018-2021-release-1-88386,375,375,15,16,15,0.2519708573818207
0,resstock-amy2018-2021-release-1-112208,376,376,15,16,16,0.3473796844482422
1,resstock-amy2018-2021-release-1-147002,376,376,15,16,16,0.999447762966156
2,resstock-amy2018-2021-release-1-179247,376,376,15,16,16,0.5691866874694824
3,resstock-amy2018-2021-release-1-199613,376,376,15,16,16,0.20668244361877441
4,resstock-amy2018-2021-release-1-20199,376,376,15,16,16,0.999376654624939
5,resstock-amy2018-2021-release-1-216895,376,376,15,16,16,0.18656514585018158
6,resstock-amy2018-2021-release-1-223581,376,376,15,16,16,0.6832619905471802
7,resstock-amy2018-2021-release-1-245723,376,376,15,16,16,0.9995588660240173
8,resstock-amy2018-2021-release-1-247942,376,376,15,16,16,0.1992417424917221
9,resstock-amy2018-2021-release-1-319918,376,376,15,16,16,0.9969713091850281
10,resstock-amy2018-2021-release-1-376570,376,376,15,16,16,0.2612096965312958
11,resstock-amy2018-2021-release-1-408344,376,376,15,16,16,0.2658047676086426
12,resstock-amy2018-2021-release-1-409896,376,376,15,16,16,0.12995228171348572
13,resstock-amy2018-2021-release-1-411001,376,376,15,16,16,0.9992249011993408
14,resstock-amy2018-2021-release-1-425540,376,376,15,16,16,0.18351227045059204
15,resstock-amy2018-2021-release-1-4421,376,376,15,16,16,0.9978981018066406
16,resstock-amy2018-2021-release-1-460412,376,376,15,16,16,0.3352653682231903
17,resstock-amy2018-2021-release-1-467125,376,376,15,16,16,0.10169241577386856
18,resstock-amy2018-2021-release-1-481052,376,376,15,16,16,0.4453796148300171
19,resstock-amy2018-2021-release-1-485614,376,376,15,16,16,0.09634822607040405
20,resstock-amy2018-2021-release-1-498771,376,376,15,16,16,0.0
21,resstock-amy2018-2021-release-1-525859,376,376,15,16,16,0.29201921820640564
22,resstock-amy2018-2021-release-1-538628,376,376,15,16,16,0.3656215965747833
23,resstock-amy2018-2021-release-1-76701,376,376,15,16,16,0.25874751806259155
24,resstock-amy2018-2021-release-1-88386,376,376,15,16,16,0.11082882434129715
0,resstock-amy2018-2021-release-1-112208,377,377,15,16,17,0.4168294370174408
1,resstock-amy2018-2021-release-1-147002,377,377,15,16,17,0.9994737505912781
2,resstock-amy2018-2021-release-1-179247,377,377,15,16,17,0.3606048822402954
3,resstock-amy2018-2021-release-1-199613,377,377,15,16,17,0.1555529683828354
4,resstock-amy2018-2021-release-1-20199,377,377,15,16,17,0.9993764758110046
5,resstock-amy2018-2021-release-1-216895,377,377,15,16,17,0.2788896858692169
6,resstock-amy2018-2021-release-1-223581,377,377,15,16,17,0.8411687016487122
7,resstock-amy2018-2021-release-1-245723,377,377,15,16,17,0.9995588064193726
8,resstock-amy2018-2021-release-1-247942,377,377,15,16,17,0.41905492544174194
9,resstock-amy2018-2021-release-1-319918,377,377,15,16,17,0.8162918090820312
10,resstock-amy2018-2021-release-1-376570,377,377,15,16,17,0.34280675649642944
11,resstock-amy2018-2021-release-1-408344,377,377,15,16,17,0.3567444384098053
12,resstock-amy2018-2021-release-1-409896,377,377,15,16,17,0.09993132203817368
13,resstock-amy2018-2021-release-1-411001,377,377,15,16,17,0.999224841594696
14,resstock-amy2018-2021-release-1-425540,377,377,15,16,17,0.12183621525764465
15,resstock-amy2018-2021-release-1-4421,377,377,15,16,17,0.9978979825973511
16,resstock-amy2018-2021-release-1-460412,377,377,15,16,17,0.12827815115451813
17,resstock-amy2018-2021-release-1-467125,377,377,15,16,17,0.09994214028120041
18,resstock-amy2018-2021-release-1-481052,377,377,15,16,17,0.5086169838905334
19,resstock-amy2018-2021-release-1-485614,377,377,15,16,17,0.13499830663204193
20,resstock-amy2018-2021-release-1-498771,377,377,15,16,17,0.49807238578796387
21,resstock-amy2018-2021-release-1-525859,377,377,15,16,17,0.3495011329650879
